Data;Dia;Mês;Ano;Taxa de câmbio - R$ / US$ - comercial - compra - média;;;;;;;;;;;;;;;
07/07/2023;07;Jul;2023;R$ 4,8793;;;;;;;;;;;;;;;
06/07/2023;06;Jul;2023;R$ 4,8971;;;;;;;;;;;;;;;
05/07/2023;05;Jul;2023;R$ 4,8571;;;;;;;;;;;;;;;
04/07/2023;04;Jul;2023;R$ 4,8050;;;;;;;;;;;;;;;
03/07/2023;03;Jul;2023;R$ 4,7870;;;;;;;;;;;;;;;
30/06/2023;30;Jun;2023;R$ 4,8186;;;;;;;;;;;;;;;
29/06/2023;29;Jun;2023;R$ 4,8578;;;;;;;;;;;;;;;
28/06/2023;28;Jun;2023;R$ 4,8557;;;;;;;;;;;;;;;
27/06/2023;27;Jun;2023;R$ 4,7897;;;;;;;;;;;;;;;
26/06/2023;26;Jun;2023;R$ 4,7692;;;;;;;;;;;;;;;
23/06/2023;23;Jun;2023;R$ 4,7793;;;;;;;;;;;;;;;
22/06/2023;22;Jun;2023;R$ 4,7744;;;;;;;;;;;;;;;
21/06/2023;21;Jun;2023;R$ 4,7789;;;;;;;;;;;;;;;
20/06/2023;20;Jun;2023;R$ 4,7924;;;;;;;;;;;;;;;
19/06/2023;19;Jun;2023;R$ 4,7797;;;;;;;;;;;;;;;
16/06/2023;16;Jun;2023;R$ 4,8280;;;;;;;;;;;;;;;
15/06/2023;15;Jun;2023;R$ 4,8216;;;;;;;;;;;;;;;
14/06/2023;14;Jun;2023;R$ 4,8456;;;;;;;;;;;;;;;
13/06/2023;13;Jun;2023;R$ 4,8527;;;;;;;;;;;;;;;
12/06/2023;12;Jun;2023;R$ 4,8826;;;;;;;;;;;;;;;
09/06/2023;09;Jun;2023;R$ 4,8916;;;;;;;;;;;;;;;
07/06/2023;07;Jun;2023;R$ 4,9113;;;;;;;;;;;;;;;
06/06/2023;06;Jun;2023;R$ 4,9286;;;;;;;;;;;;;;;
05/06/2023;05;Jun;2023;R$ 4,9230;;;;;;;;;;;;;;;
02/06/2023;02;Jun;2023;R$ 4,9552;;;;;;;;;;;;;;;
01/06/2023;01;Jun;2023;R$ 5,0344;;;;;;;;;;;;;;;
31/05/2023;31;Mai;2023;R$ 5,0953;;;;;;;;;;;;;;;
30/05/2023;30;Mai;2023;R$ 5,0587;;;;;;;;;;;;;;;
29/05/2023;29;Mai;2023;R$ 4,9948;;;;;;;;;;;;;;;
26/05/2023;26;Mai;2023;R$ 5,0108;;;;;;;;;;;;;;;
25/05/2023;25;Mai;2023;R$ 4,9984;;;;;;;;;;;;;;;
24/05/2023;24;Mai;2023;R$ 4,9468;;;;;;;;;;;;;;;
23/05/2023;23;Mai;2023;R$ 4,9668;;;;;;;;;;;;;;;
22/05/2023;22;Mai;2023;R$ 4,9674;;;;;;;;;;;;;;;
19/05/2023;19;Mai;2023;R$ 4,9852;;;;;;;;;;;;;;;
18/05/2023;18;Mai;2023;R$ 4,9641;;;;;;;;;;;;;;;
17/05/2023;17;Mai;2023;R$ 4,9507;;;;;;;;;;;;;;;
16/05/2023;16;Mai;2023;R$ 4,9116;;;;;;;;;;;;;;;
15/05/2023;15;Mai;2023;R$ 4,9097;;;;;;;;;;;;;;;
12/05/2023;12;Mai;2023;R$ 4,9228;;;;;;;;;;;;;;;
11/05/2023;11;Mai;2023;R$ 4,9690;;;;;;;;;;;;;;;
10/05/2023;10;Mai;2023;R$ 4,9541;;;;;;;;;;;;;;;
09/05/2023;09;Mai;2023;R$ 5,0001;;;;;;;;;;;;;;;
08/05/2023;08;Mai;2023;R$ 4,9690;;;;;;;;;;;;;;;
05/05/2023;05;Mai;2023;R$ 4,9690;;;;;;;;;;;;;;;
04/05/2023;04;Mai;2023;R$ 5,0100;;;;;;;;;;;;;;;
03/05/2023;03;Mai;2023;R$ 5,0221;;;;;;;;;;;;;;;
02/05/2023;02;Mai;2023;R$ 5,0329;;;;;;;;;;;;;;;
28/04/2023;28;Abr;2023;R$ 5,0001;;;;;;;;;;;;;;;
27/04/2023;27;Abr;2023;R$ 5,0144;;;;;;;;;;;;;;;
26/04/2023;26;Abr;2023;R$ 5,0579;;;;;;;;;;;;;;;
25/04/2023;25;Abr;2023;R$ 5,0607;;;;;;;;;;;;;;;
24/04/2023;24;Abr;2023;R$ 5,0589;;;;;;;;;;;;;;;
20/04/2023;20;Abr;2023;R$ 5,0491;;;;;;;;;;;;;;;
19/04/2023;19;Abr;2023;R$ 5,0461;;;;;;;;;;;;;;;
18/04/2023;18;Abr;2023;R$ 4,9672;;;;;;;;;;;;;;;
17/04/2023;17;Abr;2023;R$ 4,9415;;;;;;;;;;;;;;;
14/04/2023;14;Abr;2023;R$ 4,9449;;;;;;;;;;;;;;;
13/04/2023;13;Abr;2023;R$ 4,9091;;;;;;;;;;;;;;;
12/04/2023;12;Abr;2023;R$ 4,9490;;;;;;;;;;;;;;;
11/04/2023;11;Abr;2023;R$ 5,0122;;;;;;;;;;;;;;;
10/04/2023;10;Abr;2023;R$ 5,0828;;;;;;;;;;;;;;;
06/04/2023;06;Abr;2023;R$ 5,0677;;;;;;;;;;;;;;;
05/04/2023;05;Abr;2023;R$ 5,0441;;;;;;;;;;;;;;;
04/04/2023;04;Abr;2023;R$ 5,0756;;;;;;;;;;;;;;;
03/04/2023;03;Abr;2023;R$ 5,0631;;;;;;;;;;;;;;;
31/03/2023;31;Mar;2023;R$ 5,0798;;;;;;;;;;;;;;;
30/03/2023;30;Mar;2023;R$ 5,1248;;;;;;;;;;;;;;;
29/03/2023;29;Mar;2023;R$ 5,1487;;;;;;;;;;;;;;;
28/03/2023;28;Mar;2023;R$ 5,1727;;;;;;;;;;;;;;;
27/03/2023;27;Mar;2023;R$ 5,2300;;;;;;;;;;;;;;;
24/03/2023;24;Mar;2023;R$ 5,2915;;;;;;;;;;;;;;;
23/03/2023;23;Mar;2023;R$ 5,2626;;;;;;;;;;;;;;;
22/03/2023;22;Mar;2023;R$ 5,2642;;;;;;;;;;;;;;;
21/03/2023;21;Mar;2023;R$ 5,2438;;;;;;;;;;;;;;;
20/03/2023;20;Mar;2023;R$ 5,2461;;;;;;;;;;;;;;;
17/03/2023;17;Mar;2023;R$ 5,2673;;;;;;;;;;;;;;;
16/03/2023;16;Mar;2023;R$ 5,2886;;;;;;;;;;;;;;;
15/03/2023;15;Mar;2023;R$ 5,2975;;;;;;;;;;;;;;;
14/03/2023;14;Mar;2023;R$ 5,2356;;;;;;;;;;;;;;;
13/03/2023;13;Mar;2023;R$ 5,2394;;;;;;;;;;;;;;;
10/03/2023;10;Mar;2023;R$ 5,1816;;;;;;;;;;;;;;;
09/03/2023;09;Mar;2023;R$ 5,1347;;;;;;;;;;;;;;;
08/03/2023;08;Mar;2023;R$ 5,1381;;;;;;;;;;;;;;;
07/03/2023;07;Mar;2023;R$ 5,1895;;;;;;;;;;;;;;;
06/03/2023;06;Mar;2023;R$ 5,1964;;;;;;;;;;;;;;;
03/03/2023;03;Mar;2023;R$ 5,2031;;;;;;;;;;;;;;;
02/03/2023;02;Mar;2023;R$ 5,2074;;;;;;;;;;;;;;;
01/03/2023;01;Mar;2023;R$ 5,2064;;;;;;;;;;;;;;;
28/02/2023;28;Fev;2023;R$ 5,2072;;;;;;;;;;;;;;;
27/02/2023;27;Fev;2023;R$ 5,1954;;;;;;;;;;;;;;;
24/02/2023;24;Fev;2023;R$ 5,1785;;;;;;;;;;;;;;;
23/02/2023;23;Fev;2023;R$ 5,1324;;;;;;;;;;;;;;;
22/02/2023;22;Fev;2023;R$ 5,1724;;;;;;;;;;;;;;;
17/02/2023;17;Fev;2023;R$ 5,2006;;;;;;;;;;;;;;;
16/02/2023;16;Fev;2023;R$ 5,2426;;;;;;;;;;;;;;;
15/02/2023;15;Fev;2023;R$ 5,2237;;;;;;;;;;;;;;;
14/02/2023;14;Fev;2023;R$ 5,1501;;;;;;;;;;;;;;;
13/02/2023;13;Fev;2023;R$ 5,1828;;;;;;;;;;;;;;;
10/02/2023;10;Fev;2023;R$ 5,2520;;;;;;;;;;;;;;;
09/02/2023;09;Fev;2023;R$ 5,2309;;;;;;;;;;;;;;;
08/02/2023;08;Fev;2023;R$ 5,2030;;;;;;;;;;;;;;;
07/02/2023;07;Fev;2023;R$ 5,1689;;;;;;;;;;;;;;;
06/02/2023;06;Fev;2023;R$ 5,1757;;;;;;;;;;;;;;;
03/02/2023;03;Fev;2023;R$ 5,1024;;;;;;;;;;;;;;;
02/02/2023;02;Fev;2023;R$ 4,9895;;;;;;;;;;;;;;;
01/02/2023;01;Fev;2023;R$ 5,0715;;;;;;;;;;;;;;;
31/01/2023;31;Jan;2023;R$ 5,0987;;;;;;;;;;;;;;;
30/01/2023;30;Jan;2023;R$ 5,0953;;;;;;;;;;;;;;;
27/01/2023;27;Jan;2023;R$ 5,0761;;;;;;;;;;;;;;;
26/01/2023;26;Jan;2023;R$ 5,0945;;;;;;;;;;;;;;;
25/01/2023;25;Jan;2023;R$ 5,1036;;;;;;;;;;;;;;;
24/01/2023;24;Jan;2023;R$ 5,1690;;;;;;;;;;;;;;;
23/01/2023;23;Jan;2023;R$ 5,1916;;;;;;;;;;;;;;;
20/01/2023;20;Jan;2023;R$ 5,1980;;;;;;;;;;;;;;;
19/01/2023;19;Jan;2023;R$ 5,2138;;;;;;;;;;;;;;;
18/01/2023;18;Jan;2023;R$ 5,0903;;;;;;;;;;;;;;;
17/01/2023;17;Jan;2023;R$ 5,1197;;;;;;;;;;;;;;;
16/01/2023;16;Jan;2023;R$ 5,1109;;;;;;;;;;;;;;;
13/01/2023;13;Jan;2023;R$ 5,1140;;;;;;;;;;;;;;;
12/01/2023;12;Jan;2023;R$ 5,1394;;;;;;;;;;;;;;;
11/01/2023;11;Jan;2023;R$ 5,2014;;;;;;;;;;;;;;;
10/01/2023;10;Jan;2023;R$ 5,2389;;;;;;;;;;;;;;;
09/01/2023;09;Jan;2023;R$ 5,2961;;;;;;;;;;;;;;;
06/01/2023;06;Jan;2023;R$ 5,2849;;;;;;;;;;;;;;;
05/01/2023;05;Jan;2023;R$ 5,4020;;;;;;;;;;;;;;;
04/01/2023;04;Jan;2023;R$ 5,4453;;;;;;;;;;;;;;;
03/01/2023;03;Jan;2023;R$ 5,3753;;;;;;;;;;;;;;;
02/01/2023;02;Jan;2023;R$ 5,3430;;;;;;;;;;;;;;;
30/12/2022;30;Dez;2022;R$ 5,2171;;;;;;;;;;;;;;;
29/12/2022;29;Dez;2022;R$ 5,2171;;;;;;;;;;;;;;;
28/12/2022;28;Dez;2022;R$ 5,2730;;;;;;;;;;;;;;;
27/12/2022;27;Dez;2022;R$ 5,2826;;;;;;;;;;;;;;;
26/12/2022;26;Dez;2022;R$ 5,1866;;;;;;;;;;;;;;;
23/12/2022;23;Dez;2022;R$ 5,1439;;;;;;;;;;;;;;;
22/12/2022;22;Dez;2022;R$ 5,1865;;;;;;;;;;;;;;;
21/12/2022;21;Dez;2022;R$ 5,2025;;;;;;;;;;;;;;;
20/12/2022;20;Dez;2022;R$ 5,2421;;;;;;;;;;;;;;;
19/12/2022;19;Dez;2022;R$ 5,3154;;;;;;;;;;;;;;;
16/12/2022;16;Dez;2022;R$ 5,2801;;;;;;;;;;;;;;;
15/12/2022;15;Dez;2022;R$ 5,3177;;;;;;;;;;;;;;;
14/12/2022;14;Dez;2022;R$ 5,3400;;;;;;;;;;;;;;;
13/12/2022;13;Dez;2022;R$ 5,2663;;;;;;;;;;;;;;;
12/12/2022;12;Dez;2022;R$ 5,3060;;;;;;;;;;;;;;;
09/12/2022;09;Dez;2022;R$ 5,2390;;;;;;;;;;;;;;;
08/12/2022;08;Dez;2022;R$ 5,2085;;;;;;;;;;;;;;;
07/12/2022;07;Dez;2022;R$ 5,2202;;;;;;;;;;;;;;;
06/12/2022;06;Dez;2022;R$ 5,2390;;;;;;;;;;;;;;;
05/12/2022;05;Dez;2022;R$ 5,2457;;;;;;;;;;;;;;;
02/12/2022;02;Dez;2022;R$ 5,1968;;;;;;;;;;;;;;;
01/12/2022;01;Dez;2022;R$ 5,1942;;;;;;;;;;;;;;;
30/11/2022;30;Nov;2022;R$ 5,2935;;;;;;;;;;;;;;;
29/11/2022;29;Nov;2022;R$ 5,3070;;;;;;;;;;;;;;;
28/11/2022;28;Nov;2022;R$ 5,3791;;;;;;;;;;;;;;;
25/11/2022;25;Nov;2022;R$ 5,3502;;;;;;;;;;;;;;;
24/11/2022;24;Nov;2022;R$ 5,3143;;;;;;;;;;;;;;;
23/11/2022;23;Nov;2022;R$ 5,3924;;;;;;;;;;;;;;;
22/11/2022;22;Nov;2022;R$ 5,3333;;;;;;;;;;;;;;;
21/11/2022;21;Nov;2022;R$ 5,3253;;;;;;;;;;;;;;;
18/11/2022;18;Nov;2022;R$ 5,3471;;;;;;;;;;;;;;;
17/11/2022;17;Nov;2022;R$ 5,4649;;;;;;;;;;;;;;;
16/11/2022;16;Nov;2022;R$ 5,3198;;;;;;;;;;;;;;;
14/11/2022;14;Nov;2022;R$ 5,3007;;;;;;;;;;;;;;;
11/11/2022;11;Nov;2022;R$ 5,3045;;;;;;;;;;;;;;;
10/11/2022;10;Nov;2022;R$ 5,3058;;;;;;;;;;;;;;;
09/11/2022;09;Nov;2022;R$ 5,1623;;;;;;;;;;;;;;;
08/11/2022;08;Nov;2022;R$ 5,1738;;;;;;;;;;;;;;;
07/11/2022;07;Nov;2022;R$ 5,0880;;;;;;;;;;;;;;;
04/11/2022;04;Nov;2022;R$ 5,0354;;;;;;;;;;;;;;;
03/11/2022;03;Nov;2022;R$ 5,1343;;;;;;;;;;;;;;;
01/11/2022;01;Nov;2022;R$ 5,1494;;;;;;;;;;;;;;;
31/10/2022;31;Out;2022;R$ 5,2564;;;;;;;;;;;;;;;
28/10/2022;28;Out;2022;R$ 5,3449;;;;;;;;;;;;;;;
27/10/2022;27;Out;2022;R$ 5,2997;;;;;;;;;;;;;;;
26/10/2022;26;Out;2022;R$ 5,3242;;;;;;;;;;;;;;;
25/10/2022;25;Out;2022;R$ 5,3085;;;;;;;;;;;;;;;
24/10/2022;24;Out;2022;R$ 5,2738;;;;;;;;;;;;;;;
21/10/2022;21;Out;2022;R$ 5,1913;;;;;;;;;;;;;;;
20/10/2022;20;Out;2022;R$ 5,2170;;;;;;;;;;;;;;;
19/10/2022;19;Out;2022;R$ 5,2802;;;;;;;;;;;;;;;
18/10/2022;18;Out;2022;R$ 5,2691;;;;;;;;;;;;;;;
17/10/2022;17;Out;2022;R$ 5,2707;;;;;;;;;;;;;;;
14/10/2022;14;Out;2022;R$ 5,2818;;;;;;;;;;;;;;;
13/10/2022;13;Out;2022;R$ 5,3011;;;;;;;;;;;;;;;
11/10/2022;11;Out;2022;R$ 5,2061;;;;;;;;;;;;;;;
10/10/2022;10;Out;2022;R$ 5,1935;;;;;;;;;;;;;;;
07/10/2022;07;Out;2022;R$ 5,2215;;;;;;;;;;;;;;;
06/10/2022;06;Out;2022;R$ 5,2002;;;;;;;;;;;;;;;
05/10/2022;05;Out;2022;R$ 5,2138;;;;;;;;;;;;;;;
04/10/2022;04;Out;2022;R$ 5,1405;;;;;;;;;;;;;;;
03/10/2022;03;Out;2022;R$ 5,1996;;;;;;;;;;;;;;;
30/09/2022;30;Set;2022;R$ 5,4060;;;;;;;;;;;;;;;
29/09/2022;29;Set;2022;R$ 5,3910;;;;;;;;;;;;;;;
28/09/2022;28;Set;2022;R$ 5,3588;;;;;;;;;;;;;;;
27/09/2022;27;Set;2022;R$ 5,3502;;;;;;;;;;;;;;;
26/09/2022;26;Set;2022;R$ 5,3542;;;;;;;;;;;;;;;
23/09/2022;23;Set;2022;R$ 5,2251;;;;;;;;;;;;;;;
22/09/2022;22;Set;2022;R$ 5,1671;;;;;;;;;;;;;;;
21/09/2022;21;Set;2022;R$ 5,1686;;;;;;;;;;;;;;;
20/09/2022;20;Set;2022;R$ 5,1699;;;;;;;;;;;;;;;
19/09/2022;19;Set;2022;R$ 5,2361;;;;;;;;;;;;;;;
16/09/2022;16;Set;2022;R$ 5,2876;;;;;;;;;;;;;;;
15/09/2022;15;Set;2022;R$ 5,2205;;;;;;;;;;;;;;;
14/09/2022;14;Set;2022;R$ 5,1768;;;;;;;;;;;;;;;
13/09/2022;13;Set;2022;R$ 5,1788;;;;;;;;;;;;;;;
12/09/2022;12;Set;2022;R$ 5,1177;;;;;;;;;;;;;;;
09/09/2022;09;Set;2022;R$ 5,1627;;;;;;;;;;;;;;;
08/09/2022;08;Set;2022;R$ 5,2149;;;;;;;;;;;;;;;
06/09/2022;06;Set;2022;R$ 5,2222;;;;;;;;;;;;;;;
05/09/2022;05;Set;2022;R$ 5,1680;;;;;;;;;;;;;;;
02/09/2022;02;Set;2022;R$ 5,1872;;;;;;;;;;;;;;;
01/09/2022;01;Set;2022;R$ 5,2001;;;;;;;;;;;;;;;
31/08/2022;31;Ago;2022;R$ 5,1784;;;;;;;;;;;;;;;
30/08/2022;30;Ago;2022;R$ 5,0611;;;;;;;;;;;;;;;
29/08/2022;29;Ago;2022;R$ 5,0423;;;;;;;;;;;;;;;
26/08/2022;26;Ago;2022;R$ 5,0897;;;;;;;;;;;;;;;
25/08/2022;25;Ago;2022;R$ 5,1167;;;;;;;;;;;;;;;
24/08/2022;24;Ago;2022;R$ 5,1044;;;;;;;;;;;;;;;
23/08/2022;23;Ago;2022;R$ 5,1024;;;;;;;;;;;;;;;
22/08/2022;22;Ago;2022;R$ 5,1703;;;;;;;;;;;;;;;
19/08/2022;19;Ago;2022;R$ 5,1955;;;;;;;;;;;;;;;
18/08/2022;18;Ago;2022;R$ 5,1767;;;;;;;;;;;;;;;
17/08/2022;17;Ago;2022;R$ 5,1779;;;;;;;;;;;;;;;
16/08/2022;16;Ago;2022;R$ 5,1334;;;;;;;;;;;;;;;
15/08/2022;15;Ago;2022;R$ 5,0919;;;;;;;;;;;;;;;
12/08/2022;12;Ago;2022;R$ 5,1017;;;;;;;;;;;;;;;
11/08/2022;11;Ago;2022;R$ 5,1121;;;;;;;;;;;;;;;
10/08/2022;10;Ago;2022;R$ 5,0491;;;;;;;;;;;;;;;
09/08/2022;09;Ago;2022;R$ 5,1218;;;;;;;;;;;;;;;
08/08/2022;08;Ago;2022;R$ 5,1241;;;;;;;;;;;;;;;
05/08/2022;05;Ago;2022;R$ 5,2159;;;;;;;;;;;;;;;
04/08/2022;04;Ago;2022;R$ 5,2403;;;;;;;;;;;;;;;
03/08/2022;03;Ago;2022;R$ 5,2840;;;;;;;;;;;;;;;
02/08/2022;02;Ago;2022;R$ 5,2323;;;;;;;;;;;;;;;
01/08/2022;01;Ago;2022;R$ 5,1600;;;;;;;;;;;;;;;
29/07/2022;29;Jul;2022;R$ 5,1878;;;;;;;;;;;;;;;
28/07/2022;28;Jul;2022;R$ 5,2143;;;;;;;;;;;;;;;
27/07/2022;27;Jul;2022;R$ 5,3068;;;;;;;;;;;;;;;
26/07/2022;26;Jul;2022;R$ 5,3602;;;;;;;;;;;;;;;
25/07/2022;25;Jul;2022;R$ 5,4138;;;;;;;;;;;;;;;
22/07/2022;22;Jul;2022;R$ 5,4516;;;;;;;;;;;;;;;
21/07/2022;21;Jul;2022;R$ 5,4744;;;;;;;;;;;;;;;
20/07/2022;20;Jul;2022;R$ 5,4282;;;;;;;;;;;;;;;
19/07/2022;19;Jul;2022;R$ 5,3898;;;;;;;;;;;;;;;
18/07/2022;18;Jul;2022;R$ 5,3669;;;;;;;;;;;;;;;
15/07/2022;15;Jul;2022;R$ 5,4008;;;;;;;;;;;;;;;
14/07/2022;14;Jul;2022;R$ 5,4562;;;;;;;;;;;;;;;
13/07/2022;13;Jul;2022;R$ 5,3987;;;;;;;;;;;;;;;
12/07/2022;12;Jul;2022;R$ 5,4114;;;;;;;;;;;;;;;
11/07/2022;11;Jul;2022;R$ 5,3471;;;;;;;;;;;;;;;
08/07/2022;08;Jul;2022;R$ 5,3080;;;;;;;;;;;;;;;
07/07/2022;07;Jul;2022;R$ 5,3634;;;;;;;;;;;;;;;
06/07/2022;06;Jul;2022;R$ 5,4315;;;;;;;;;;;;;;;
05/07/2022;05;Jul;2022;R$ 5,3893;;;;;;;;;;;;;;;
04/07/2022;04;Jul;2022;R$ 5,3032;;;;;;;;;;;;;;;
01/07/2022;01;Jul;2022;R$ 5,3136;;;;;;;;;;;;;;;
30/06/2022;30;Jun;2022;R$ 5,2374;;;;;;;;;;;;;;;
29/06/2022;29;Jun;2022;R$ 5,2262;;;;;;;;;;;;;;;
28/06/2022;28;Jun;2022;R$ 5,2173;;;;;;;;;;;;;;;
27/06/2022;27;Jun;2022;R$ 5,2208;;;;;;;;;;;;;;;
24/06/2022;24;Jun;2022;R$ 5,2328;;;;;;;;;;;;;;;
23/06/2022;23;Jun;2022;R$ 5,1827;;;;;;;;;;;;;;;
22/06/2022;22;Jun;2022;R$ 5,1503;;;;;;;;;;;;;;;
21/06/2022;21;Jun;2022;R$ 5,1456;;;;;;;;;;;;;;;
20/06/2022;20;Jun;2022;R$ 5,1635;;;;;;;;;;;;;;;
17/06/2022;17;Jun;2022;R$ 5,1307;;;;;;;;;;;;;;;
15/06/2022;15;Jun;2022;R$ 5,1113;;;;;;;;;;;;;;;
14/06/2022;14;Jun;2022;R$ 5,1197;;;;;;;;;;;;;;;
13/06/2022;13;Jun;2022;R$ 5,1027;;;;;;;;;;;;;;;
10/06/2022;10;Jun;2022;R$ 4,9830;;;;;;;;;;;;;;;
09/06/2022;09;Jun;2022;R$ 4,8945;;;;;;;;;;;;;;;
08/06/2022;08;Jun;2022;R$ 4,8705;;;;;;;;;;;;;;;
07/06/2022;07;Jun;2022;R$ 4,8903;;;;;;;;;;;;;;;
06/06/2022;06;Jun;2022;R$ 4,7833;;;;;;;;;;;;;;;
03/06/2022;03;Jun;2022;R$ 4,7950;;;;;;;;;;;;;;;
02/06/2022;02;Jun;2022;R$ 4,7873;;;;;;;;;;;;;;;
01/06/2022;01;Jun;2022;R$ 4,7759;;;;;;;;;;;;;;;
31/05/2022;31;Mai;2022;R$ 4,7283;;;;;;;;;;;;;;;
30/05/2022;30;Mai;2022;R$ 4,7210;;;;;;;;;;;;;;;
27/05/2022;27;Mai;2022;R$ 4,7428;;;;;;;;;;;;;;;
26/05/2022;26;Mai;2022;R$ 4,7961;;;;;;;;;;;;;;;
25/05/2022;25;Mai;2022;R$ 4,8353;;;;;;;;;;;;;;;
24/05/2022;24;Mai;2022;R$ 4,8100;;;;;;;;;;;;;;;
23/05/2022;23;Mai;2022;R$ 4,7967;;;;;;;;;;;;;;;
20/05/2022;20;Mai;2022;R$ 4,8771;;;;;;;;;;;;;;;
19/05/2022;19;Mai;2022;R$ 4,9192;;;;;;;;;;;;;;;
18/05/2022;18;Mai;2022;R$ 4,9586;;;;;;;;;;;;;;;
17/05/2022;17;Mai;2022;R$ 4,9670;;;;;;;;;;;;;;;
16/05/2022;16;Mai;2022;R$ 5,0660;;;;;;;;;;;;;;;
13/05/2022;13;Mai;2022;R$ 5,1069;;;;;;;;;;;;;;;
12/05/2022;12;Mai;2022;R$ 5,1476;;;;;;;;;;;;;;;
11/05/2022;11;Mai;2022;R$ 5,1238;;;;;;;;;;;;;;;
10/05/2022;10;Mai;2022;R$ 5,1384;;;;;;;;;;;;;;;
09/05/2022;09;Mai;2022;R$ 5,1334;;;;;;;;;;;;;;;
06/05/2022;06;Mai;2022;R$ 5,0744;;;;;;;;;;;;;;;
05/05/2022;05;Mai;2022;R$ 5,0045;;;;;;;;;;;;;;;
04/05/2022;04;Mai;2022;R$ 5,0087;;;;;;;;;;;;;;;
03/05/2022;03;Mai;2022;R$ 5,0161;;;;;;;;;;;;;;;
02/05/2022;02;Mai;2022;R$ 5,0260;;;;;;;;;;;;;;;
29/04/2022;29;Abr;2022;R$ 4,9185;;;;;;;;;;;;;;;
28/04/2022;28;Abr;2022;R$ 5,0104;;;;;;;;;;;;;;;
27/04/2022;27;Abr;2022;R$ 5,0161;;;;;;;;;;;;;;;
26/04/2022;26;Abr;2022;R$ 4,9660;;;;;;;;;;;;;;;
25/04/2022;25;Abr;2022;R$ 4,8812;;;;;;;;;;;;;;;
22/04/2022;22;Abr;2022;R$ 4,7320;;;;;;;;;;;;;;;
20/04/2022;20;Abr;2022;R$ 4,6391;;;;;;;;;;;;;;;
19/04/2022;19;Abr;2022;R$ 4,6658;;;;;;;;;;;;;;;
18/04/2022;18;Abr;2022;R$ 4,6740;;;;;;;;;;;;;;;
14/04/2022;14;Abr;2022;R$ 4,7152;;;;;;;;;;;;;;;
13/04/2022;13;Abr;2022;R$ 4,6805;;;;;;;;;;;;;;;
12/04/2022;12;Abr;2022;R$ 4,6477;;;;;;;;;;;;;;;
11/04/2022;11;Abr;2022;R$ 4,7019;;;;;;;;;;;;;;;
08/04/2022;08;Abr;2022;R$ 4,7507;;;;;;;;;;;;;;;
07/04/2022;07;Abr;2022;R$ 4,7416;;;;;;;;;;;;;;;
06/04/2022;06;Abr;2022;R$ 4,6961;;;;;;;;;;;;;;;
05/04/2022;05;Abr;2022;R$ 4,6394;;;;;;;;;;;;;;;
04/04/2022;04;Abr;2022;R$ 4,6169;;;;;;;;;;;;;;;
01/04/2022;01;Abr;2022;R$ 4,6978;;;;;;;;;;;;;;;
31/03/2022;31;Mar;2022;R$ 4,7372;;;;;;;;;;;;;;;
30/03/2022;30;Mar;2022;R$ 4,7491;;;;;;;;;;;;;;;
29/03/2022;29;Mar;2022;R$ 4,7480;;;;;;;;;;;;;;;
28/03/2022;28;Mar;2022;R$ 4,7899;;;;;;;;;;;;;;;
25/03/2022;25;Mar;2022;R$ 4,7776;;;;;;;;;;;;;;;
24/03/2022;24;Mar;2022;R$ 4,8061;;;;;;;;;;;;;;;
23/03/2022;23;Mar;2022;R$ 4,8698;;;;;;;;;;;;;;;
22/03/2022;22;Mar;2022;R$ 4,9202;;;;;;;;;;;;;;;
21/03/2022;21;Mar;2022;R$ 4,9660;;;;;;;;;;;;;;;
18/03/2022;18;Mar;2022;R$ 5,0405;;;;;;;;;;;;;;;
17/03/2022;17;Mar;2022;R$ 5,0758;;;;;;;;;;;;;;;
16/03/2022;16;Mar;2022;R$ 5,1281;;;;;;;;;;;;;;;
15/03/2022;15;Mar;2022;R$ 5,1308;;;;;;;;;;;;;;;
14/03/2022;14;Mar;2022;R$ 5,0641;;;;;;;;;;;;;;;
11/03/2022;11;Mar;2022;R$ 5,0249;;;;;;;;;;;;;;;
10/03/2022;10;Mar;2022;R$ 5,0507;;;;;;;;;;;;;;;
09/03/2022;09;Mar;2022;R$ 5,0088;;;;;;;;;;;;;;;
08/03/2022;08;Mar;2022;R$ 5,0897;;;;;;;;;;;;;;;
07/03/2022;07;Mar;2022;R$ 5,0573;;;;;;;;;;;;;;;
04/03/2022;04;Mar;2022;R$ 5,0752;;;;;;;;;;;;;;;
03/03/2022;03;Mar;2022;R$ 5,0473;;;;;;;;;;;;;;;
02/03/2022;02;Mar;2022;R$ 5,1341;;;;;;;;;;;;;;;
25/02/2022;25;Fev;2022;R$ 5,1388;;;;;;;;;;;;;;;
24/02/2022;24;Fev;2022;R$ 5,1168;;;;;;;;;;;;;;;
23/02/2022;23;Fev;2022;R$ 5,0137;;;;;;;;;;;;;;;
22/02/2022;22;Fev;2022;R$ 5,0605;;;;;;;;;;;;;;;
21/02/2022;21;Fev;2022;R$ 5,0991;;;;;;;;;;;;;;;
18/02/2022;18;Fev;2022;R$ 5,1333;;;;;;;;;;;;;;;
17/02/2022;17;Fev;2022;R$ 5,1559;;;;;;;;;;;;;;;
16/02/2022;16;Fev;2022;R$ 5,1624;;;;;;;;;;;;;;;
15/02/2022;15;Fev;2022;R$ 5,1875;;;;;;;;;;;;;;;
